trip_distance,is_weekend,is_holiday,congestion_surcharge_dummy,airport_fee_dummy,duration_sec
1.03,0,0,1,0,409.0
2.3,0,0,1,0,625.0
7.2,0,0,1,0,1741.0
9.77,0,0,1,1,949.0
14.95,0,0,0,1,1381.0
3.83,0,0,1,0,1342.0
2.01,0,0,1,0,648.0
9.38,0,0,0,0,1118.0
2.24,0,0,1,0,762.0
11.86,0,0,1,1,1579.0
10.93,0,0,0,1,1540.0
2.2,0,0,1,0,663.0
3.0,0,0,1,0,1215.0
0.3,0,0,1,0,94.0
3.44,0,0,1,0,1080.0
1.21,0,0,1,0,368.0
3.43,0,0,1,0,957.0
1.89,0,0,1,0,477.0
0.06,0,0,0,1,389.0
3.68,0,0,1,0,742.0
2.93,0,0,1,0,897.0
18.69,0,0,1,1,1833.0
1.4,0,0,1,0,403.0
12.01,0,0,1,1,2053.0
2.36,0,0,1,0,967.0
12.68,0,0,0,0,1876.0
2.03,0,0,1,0,507.0
1.44,0,0,1,0,428.0
2.74,0,0,1,0,583.0
6.99,0,0,1,0,1182.0
0.95,0,0,1,0,561.0
1.6,0,0,1,0,399.0
14.98,0,0,0,1,1885.0
2.07,0,0,1,0,582.0
1.43,0,0,1,0,667.0
0.86,0,0,1,0,311.0
5.29,0,0,0,1,722.0
12.99,0,0,0,1,1815.0
0.82,0,0,0,1,180.0
1.66,0,0,1,0,310.0
0.81,0,0,1,0,321.0
0.77,0,0,1,0,225.0
5.56,0,0,1,0,948.0
1.77,0,0,1,0,545.0
0.91,0,0,1,0,202.0
1.93,0,0,1,0,585.0
12.2,0,0,1,0,2452.0
0.94,0,0,1,0,586.0
4.74,0,0,0,1,917.0
16.61,0,0,1,1,1528.0
1.1,0,0,1,0,588.0
19.7,0,0,0,1,1774.0
2.1,0,0,0,0,366.0
1.7,0,0,1,0,577.0
0.52,0,0,1,0,429.0
2.46,0,0,1,0,724.0
3.01,0,0,1,0,505.0
2.62,0,0,1,0,724.0
17.55,0,0,1,1,1739.0
2.66,0,0,1,0,670.0
0.94,0,0,1,0,393.0
16.73,0,0,1,1,1876.0
2.1,0,0,1,0,483.0
12.9,0,0,0,1,1520.0
1.65,0,0,1,0,608.0
15.45,0,0,0,1,1468.0
1.8,0,0,1,0,559.0
9.3,0,0,1,0,1159.0
2.41,0,0,1,0,714.0
5.0,0,0,1,0,873.0
1.0,0,0,1,0,235.0
4.06,0,0,0,0,532.0
10.6,0,0,0,1,1024.0
2.56,0,0,1,0,773.0
1.16,0,0,1,0,382.0
1.72,0,0,1,0,642.0
5.7,0,0,0,1,607.0
1.92,0,0,1,0,525.0
0.85,0,0,1,0,215.0
16.68,0,0,1,1,1309.0
4.41,0,0,0,1,798.0
3.28,0,0,1,0,709.0
0.79,0,0,1,0,361.0
0.84,0,0,1,0,220.0
0.79,0,0,1,0,307.0
1.4,0,0,1,0,359.0
1.77,0,0,1,0,572.0
2.13,0,0,1,0,803.0
0.86,0,0,1,0,370.0
1.43,0,0,1,0,410.0
5.35,0,0,1,0,819.0
1.34,0,0,1,0,748.0
17.51,0,0,1,1,1817.0
18.41,0,0,1,0,1758.0
5.11,0,0,1,0,879.0
2.5,0,0,1,0,696.0
1.1,0,0,1,0,985.0
2.39,0,0,1,0,774.0
18.4,0,0,1,1,1942.0
1.9,0,0,1,0,563.0
19.4,0,0,1,1,2214.0
8.52,0,0,0,1,1348.0
4.71,0,0,1,0,748.0
6.7,0,0,1,0,1700.0
16.4,0,0,0,1,4.0
1.67,0,0,1,0,468.0
0.98,0,0,1,0,514.0
1.02,0,0,1,0,404.0
15.62,0,0,0,1,1633.0
2.56,0,0,1,0,654.0
4.78,0,0,1,0,1277.0
4.82,0,0,0,1,810.0
0.87,0,0,1,0,121.0
3.06,0,0,1,0,663.0
3.45,0,0,1,0,943.0
20.92,0,0,1,1,3405.0
2.78,0,0,1,0,822.0
1.0,0,0,1,0,669.0
1.46,0,0,0,0,410.0
1.29,0,0,1,0,513.0
1.83,0,0,1,0,501.0
1.55,0,0,1,0,288.0
4.31,0,0,1,0,1272.0
7.0,0,0,1,0,1471.0
2.62,0,0,1,0,701.0
7.3,0,0,1,0,1314.0
9.53,0,0,1,0,1194.0
8.5,0,0,0,1,1360.0
2.06,0,0,1,0,838.0
9.77,0,0,0,1,988.0
10.29,0,0,1,1,1255.0
2.79,0,0,1,0,722.0
1.18,0,0,1,0,648.0
1.87,0,0,1,0,467.0
2.93,0,0,1,0,862.0
7.4,0,0,0,1,924.0
12.25,0,0,0,1,1223.0
2.5,0,0,1,0,913.0
2.94,0,0,0,1,1136.0
1.0,0,0,1,0,486.0
10.83,0,0,1,1,1648.0
7.14,0,0,1,0,2213.0
9.1,0,0,1,1,1091.0
3.61,0,0,0,1,709.0
4.0,0,0,1,0,692.0
4.7,0,0,1,0,721.0
13.41,0,0,0,1,2609.0
5.84,0,0,1,0,1460.0
11.1,0,0,0,1,2085.0
9.04,0,0,1,0,1763.0
3.6,0,0,0,1,628.0
1.7,0,0,1,0,431.0
7.2,0,0,0,1,957.0
3.24,0,0,1,0,970.0
2.87,0,0,1,0,799.0
8.0,0,0,1,1,1029.0
15.29,0,0,0,0,1425.0
2.51,0,0,1,0,564.0
12.08,0,0,0,0,2508.0
2.9,0,0,1,0,719.0
0.57,0,0,1,0,346.0
1.06,0,0,1,0,330.0
1.44,0,0,1,0,478.0
15.91,0,0,0,1,2046.0
2.3,0,0,1,0,810.0
8.8,0,0,0,1,1534.0
2.79,0,0,1,0,600.0
0.81,0,0,1,0,221.0
1.7,0,0,1,0,275.0
3.0,0,0,1,0,1003.0
15.75,0,0,0,1,1983.0
16.35,0,0,1,1,1518.0
2.13,0,0,1,0,580.0
7.0,0,0,1,0,1733.0
18.0,0,0,1,1,1981.0
11.2,0,0,0,0,4203.0
1.98,0,0,1,0,654.0
0.94,0,0,1,0,355.0
1.74,0,0,1,0,686.0
2.42,0,0,1,0,810.0
10.65,0,0,0,1,2044.0
2.62,0,0,1,0,812.0
19.56,0,0,1,1,1680.0
16.66,0,0,1,1,1733.0
2.86,0,0,1,0,573.0
0.8,0,0,1,0,342.0
0.51,0,0,1,0,200.0
4.4,0,0,1,0,677.0
3.38,0,0,0,0,451.0
0.6,0,0,1,0,314.0
1.44,0,0,1,0,304.0
0.57,0,0,1,0,317.0
2.01,0,0,1,0,584.0
10.1,0,0,1,1,1468.0
4.92,0,0,1,0,1171.0
11.21,0,0,0,0,1175.0
20.73,0,0,0,1,2048.0
1.67,0,0,1,0,291.0
3.65,0,0,1,0,883.0
1.6,0,0,1,0,283.0
2.9,0,0,1,0,796.0
1.82,0,0,1,0,937.0
5.4,0,0,1,0,1100.0
15.99,0,0,0,1,1236.0
0.8,0,0,1,0,513.0
5.7,0,0,0,1,1671.0
16.8,0,0,1,1,1783.0
1.33,0,0,0,0,564.0
20.92,0,0,1,1,2296.0
9.07,0,0,0,1,1218.0
13.16,0,0,0,1,1665.0
3.7,0,0,1,0,986.0
4.91,0,0,1,0,1423.0
3.81,0,0,1,0,953.0
19.02,0,0,1,1,1968.0
17.9,0,0,1,1,1745.0
1.64,0,0,1,0,513.0
0.79,0,0,0,0,386.0
0.89,0,0,1,0,146.0
1.0,0,0,1,0,438.0
1.23,0,0,0,0,237.0
3.1,0,0,1,0,1314.0
0.76,0,0,1,0,270.0
19.13,0,0,1,1,2519.0
9.58,0,0,1,1,1543.0
7.2,0,0,0,1,993.0
2.32,0,0,1,0,721.0
8.0,0,0,1,0,1962.0
2.49,0,0,1,0,670.0
15.3,0,0,0,1,1454.0
2.11,0,0,1,0,784.0
1.8,0,0,1,0,445.0
21.78,0,0,0,0,2556.0
5.0,0,0,1,0,1012.0
3.78,0,0,1,0,1013.0
1.19,0,0,1,0,584.0
1.5,0,0,1,0,630.0
1.4,0,0,1,0,332.0
18.61,0,0,1,1,2000.0
6.34,0,0,0,1,981.0
8.48,0,0,1,1,916.0
12.62,0,0,0,0,1648.0
1.63,0,0,1,0,534.0
2.3,0,0,1,0,574.0
0.97,0,0,1,0,200.0
20.1,0,0,0,1,2095.0
2.19,0,0,1,0,585.0
5.15,0,0,1,0,1353.0
6.69,0,0,1,0,1686.0
0.03,0,0,0,0,22.0
1.64,0,0,1,0,625.0
0.7,0,0,1,0,178.0
8.61,0,0,0,1,1269.0
17.16,0,0,1,1,1875.0
13.6,0,0,0,1,1601.0
0.49,0,0,1,0,177.0
1.44,0,0,1,0,258.0
0.97,0,0,1,0,410.0
2.75,0,0,1,0,1082.0
5.01,0,0,0,1,713.0
9.29,0,0,1,1,1201.0
2.59,0,0,1,0,694.0
3.83,0,0,1,0,1183.0
10.03,0,0,1,1,1147.0
2.26,0,0,1,0,731.0
1.93,0,0,1,0,588.0
12.32,0,0,0,1,1430.0
2.21,0,0,1,0,503.0
16.67,0,0,1,1,1398.0
2.04,0,0,1,0,535.0
10.68,0,0,1,1,1054.0
1.76,0,0,1,0,977.0
14.05,0,0,0,1,1747.0
17.7,0,0,0,0,1793.0
15.34,0,0,0,1,1663.0
1.23,0,0,1,0,279.0
17.27,0,0,1,0,4247.0
0.65,0,0,1,0,192.0
12.73,0,0,1,1,1557.0
0.94,0,0,1,0,464.0
0.42,0,0,1,0,99.0
2.11,0,0,1,0,340.0
0.95,0,0,1,0,310.0
1.95,0,0,1,0,660.0
3.28,0,0,1,0,1111.0
0.39,0,0,1,0,196.0
21.05,0,0,1,1,2225.0
4.05,0,0,1,0,837.0
16.12,0,0,0,1,1477.0
16.74,0,0,1,1,1412.0
2.69,0,0,1,0,984.0
3.9,0,0,1,0,953.0
2.2,0,0,1,0,565.0
1.8,0,0,1,0,586.0
3.53,0,0,1,0,988.0
1.4,0,0,1,0,478.0
2.1,0,0,1,0,689.0
18.86,0,0,1,1,1675.0
0.81,0,0,1,0,366.0
4.02,0,0,1,0,996.0
2.17,0,0,1,0,631.0
1.17,0,0,1,0,314.0
1.6,0,0,1,0,405.0
1.52,0,0,1,0,559.0
7.1,0,0,1,0,972.0
1.21,0,0,1,0,499.0
1.9,0,0,1,0,744.0
18.57,0,0,1,1,1874.0
2.68,0,0,1,0,1174.0
0.96,0,0,1,0,428.0
0.9,0,0,1,0,398.0
2.4,0,0,1,0,637.0
18.72,0,0,1,1,1904.0
17.13,0,0,1,1,1720.0
19.33,0,0,0,1,1726.0
0.63,0,0,1,0,249.0
0.3,0,0,1,0,234.0
0.95,0,0,1,0,240.0
6.16,0,0,0,1,1778.0
6.72,0,0,1,0,2034.0
1.58,0,0,1,0,390.0
0.52,0,0,1,0,505.0
1.92,0,0,1,0,354.0
25.21,0,0,0,1,1941.0
4.35,0,0,0,1,514.0
15.83,0,0,0,1,2215.0
2.8,0,0,1,0,486.0
2.98,0,0,1,0,876.0
19.28,0,0,1,1,1862.0
3.11,0,0,1,0,675.0
3.64,0,0,1,0,648.0
10.45,0,0,1,1,1366.0
1.92,0,0,1,0,567.0
1.46,0,0,1,0,399.0
1.75,0,0,0,0,414.0
0.41,0,0,0,0,156.0
7.59,0,0,0,1,975.0
13.41,0,0,0,1,1199.0
0.97,0,0,1,0,370.0
3.1,0,0,1,0,844.0
4.94,0,0,1,0,1179.0
1.7,0,0,1,0,455.0
5.75,0,0,1,0,1656.0
0.86,0,0,1,0,282.0
5.4,0,0,1,0,1869.0
0.4,0,0,1,0,163.0
1.2,0,0,1,0,630.0
2.6,0,0,1,0,454.0
2.9,0,0,1,0,859.0
4.73,0,0,1,0,1340.0
1.72,0,0,1,0,352.0
10.24,0,0,1,1,1392.0
0.55,0,0,1,0,162.0
1.84,0,0,1,0,538.0
9.25,0,0,1,0,937.0
2.1,0,0,1,0,907.0
2.66,0,0,1,0,691.0
14.49,0,0,0,1,2278.0
15.23,0,0,0,1,2123.0
26.35,0,0,0,1,2582.0
1.54,0,0,1,0,332.0
0.95,0,0,1,0,368.0
1.0,0,0,1,0,174.0
4.21,0,0,1,0,1283.0
7.94,0,0,1,1,938.0
0.5,0,0,1,0,241.0
1.96,0,0,1,0,566.0
1.3,0,0,1,0,467.0
2.8,0,0,1,0,733.0
0.87,0,0,1,0,309.0
1.3,0,0,1,0,522.0
1.54,0,0,1,0,431.0
2.54,0,0,1,0,769.0
1.07,0,0,1,0,344.0
11.6,0,0,1,1,2003.0
1.21,0,0,1,0,294.0
1.12,0,0,1,0,699.0
5.38,0,0,1,0,1191.0
0.4,0,0,0,0,72.0
2.07,0,0,1,0,719.0
2.2,0,0,1,0,704.0
8.62,0,0,1,1,1100.0
1.57,0,0,1,0,244.0
3.67,0,0,1,0,2126.0
1.37,0,0,1,0,483.0
29.75,0,0,0,0,2509.0
17.83,0,0,1,1,1861.0
6.6,0,0,0,1,736.0
2.2,0,0,1,0,651.0
14.87,0,0,0,1,1346.0
0.49,0,0,1,0,291.0
0.76,0,0,1,0,346.0
2.0,0,0,1,0,464.0
2.15,0,0,1,0,654.0
3.63,0,0,1,0,1119.0
13.45,0,0,0,1,1219.0
18.57,0,0,1,1,2228.0
1.8,0,0,1,0,869.0
9.24,0,0,1,1,913.0
17.2,0,0,1,1,1474.0
1.17,0,0,1,0,361.0
10.96,0,0,0,1,1250.0
3.88,0,0,1,0,765.0
0.85,0,0,1,0,383.0
0.88,0,0,1,0,646.0
2.1,0,0,1,0,393.0
4.01,0,0,1,0,894.0
18.05,0,0,0,1,1987.0
3.57,0,0,1,0,914.0
1.1,0,0,0,1,473.0
1.15,0,0,1,0,630.0
3.1,0,0,1,0,983.0
18.17,0,0,0,1,1915.0
18.24,0,0,1,1,2241.0
0.42,0,0,1,0,80.0
0.45,0,0,1,0,173.0
17.88,0,0,1,1,2173.0
0.55,0,0,1,0,164.0
2.8,0,0,1,0,767.0
2.2,0,0,1,0,852.0
1.53,0,0,1,0,466.0
3.49,0,0,0,1,548.0
1.36,0,0,1,0,389.0
2.61,0,0,1,0,851.0
6.99,0,0,1,0,723.0
1.54,0,0,1,0,556.0
2.1,0,0,0,1,297.0
0.89,0,0,1,0,400.0
19.0,0,0,1,1,2417.0
3.31,0,0,1,0,708.0
15.8,0,0,0,1,1967.0
3.16,0,0,1,0,804.0
11.48,0,0,1,1,1252.0
2.8,0,0,1,0,997.0
9.4,0,0,1,1,1313.0
2.7,0,0,1,0,1240.0
1.1,0,0,1,0,250.0
18.59,0,0,0,0,2456.0
0.9,0,0,0,0,295.0
1.6,0,0,1,0,497.0
3.04,0,0,1,0,828.0
1.8,0,0,1,0,501.0
6.44,0,0,0,1,970.0
7.6,0,0,1,0,1494.0
0.41,0,0,1,0,265.0
0.47,0,0,1,0,231.0
0.92,0,0,1,0,343.0
3.42,0,0,1,0,949.0
8.0,0,0,1,0,1487.0
15.6,0,0,0,1,2449.0
16.42,0,0,0,1,1932.0
19.41,0,0,1,1,2337.0
10.1,0,0,1,1,1503.0
4.1,0,0,1,0,908.0
0.58,0,0,1,0,545.0
3.13,0,0,1,0,1019.0
4.89,0,0,1,0,1136.0
0.52,0,0,1,0,303.0
10.49,0,0,1,1,1491.0
1.52,0,0,1,0,404.0
2.2,0,0,1,0,693.0
19.1,0,0,0,1,2413.0
4.1,0,0,1,0,1000.0
0.8,0,0,1,0,284.0
11.23,0,0,0,1,2027.0
8.42,0,0,1,0,1837.0
1.61,0,0,1,0,643.0
12.33,0,0,0,1,1293.0
11.0,0,0,0,1,1470.0
1.71,0,0,1,0,337.0
2.55,0,0,1,0,770.0
1.43,0,0,1,0,364.0
5.8,0,0,1,0,2390.0
2.5,0,0,1,0,839.0
1.43,0,0,1,0,251.0
3.5,0,0,0,1,950.0
4.05,0,0,1,0,665.0
7.01,0,0,0,1,809.0
8.2,0,0,1,0,1150.0
0.44,0,0,1,0,198.0
12.6,0,0,0,1,1661.0
2.57,0,0,1,0,653.0
1.5,0,0,1,0,553.0
2.0,0,0,1,0,863.0
17.52,0,0,1,1,1539.0
5.3,0,0,1,0,1455.0
2.58,0,0,1,0,1018.0
3.3,0,0,1,0,891.0
2.5,0,0,1,0,930.0
2.3,0,0,1,0,938.0
1.4,0,0,1,0,393.0
0.6,0,0,1,0,223.0
1.1,0,0,1,0,384.0
7.2,0,0,1,0,1055.0
1.7,0,0,1,0,460.0
3.73,0,0,0,1,703.0
4.09,0,0,1,0,715.0
1.3,0,0,1,0,544.0
4.35,0,0,1,0,995.0
10.1,0,0,0,1,1672.0
2.55,0,0,1,0,733.0
1.11,0,0,1,0,398.0
3.04,0,0,1,0,717.0
1.47,0,0,1,0,345.0
1.7,0,0,1,0,592.0
0.76,0,0,1,0,251.0
1.8,0,0,1,0,975.0
1.8,0,0,1,0,521.0
14.72,0,0,1,1,1746.0
0.9,0,0,1,0,342.0
18.9,0,0,1,1,2960.0
1.9,0,0,1,0,546.0
18.5,0,0,1,1,2373.0
7.07,0,0,1,0,1114.0
2.57,0,0,0,1,619.0
11.04,0,0,0,1,1307.0
8.77,0,0,0,1,1070.0
1.63,0,0,1,0,455.0
0.33,0,0,1,0,81.0
1.5,0,0,1,0,577.0
4.07,0,0,1,0,1146.0
2.05,0,0,1,0,385.0
14.21,0,0,0,1,2932.0
0.61,0,0,0,0,103.0
12.26,0,0,0,1,1456.0
0.88,0,0,1,0,566.0
15.84,0,0,0,1,1887.0
1.35,0,0,1,0,608.0
10.82,0,0,1,1,1673.0
2.59,0,0,0,1,464.0
3.72,0,0,0,1,736.0
20.14,0,0,0,1,2239.0
0.9,0,0,1,0,326.0
2.47,0,0,1,0,683.0
1.9,0,0,1,0,590.0
3.28,0,0,1,1,555.0
2.01,0,0,1,0,574.0
3.02,0,0,1,0,1027.0
0.76,0,0,1,0,323.0
0.38,0,0,1,0,201.0
10.57,0,0,0,1,948.0
15.64,0,0,0,1,1593.0
1.01,0,0,1,0,431.0
2.15,0,0,1,0,376.0
3.77,0,0,1,0,1188.0
16.79,0,0,1,1,1831.0
1.41,0,0,1,0,398.0
10.13,0,0,1,1,1588.0
11.05,0,0,0,1,2082.0
17.72,0,0,0,1,1844.0
3.93,0,0,1,0,1167.0
1.28,0,0,1,0,509.0
6.51,0,0,1,0,1070.0
6.48,0,0,1,1,703.0
12.75,0,0,0,1,1647.0
4.83,0,0,1,0,1516.0
1.84,0,0,1,0,949.0
2.62,0,0,1,0,957.0
3.2,0,0,1,0,652.0
8.01,0,0,0,1,860.0
6.7,0,0,0,1,849.0
1.86,0,0,1,0,631.0
2.54,0,0,1,0,663.0
2.83,0,0,1,0,944.0
1.65,0,0,1,0,550.0
9.67,0,0,0,1,1216.0
1.98,0,0,1,0,375.0
2.55,0,0,1,0,822.0
2.94,0,0,1,0,600.0
17.56,0,0,1,1,2067.0
0.94,0,0,1,0,283.0
1.66,0,0,1,0,574.0
1.51,0,0,1,0,444.0
7.07,0,0,0,0,1384.0
3.3,0,0,1,0,857.0
1.35,0,0,1,0,498.0
1.3,0,0,1,0,327.0
5.1,0,0,0,1,818.0
3.15,0,0,1,0,931.0
10.72,0,0,1,0,3974.0
5.25,0,0,1,0,1020.0
0.7,0,0,1,0,184.0
4.83,0,0,1,0,1134.0
1.89,0,0,1,0,650.0
4.02,0,0,0,1,681.0
18.4,0,0,1,0,4679.0
6.96,0,0,0,1,949.0
1.7,0,0,1,0,529.0
8.86,0,0,1,1,1118.0
2.11,0,0,1,0,426.0
1.65,0,0,1,0,539.0
0.76,0,0,1,0,254.0
6.69,0,0,1,0,1857.0
0.8,0,0,1,0,206.0
1.23,0,0,1,0,443.0
2.68,0,0,1,0,825.0
4.17,0,0,0,1,960.0
1.4,0,0,1,0,464.0
0.6,0,0,1,0,276.0
0.7,0,0,1,0,201.0
0.94,0,0,1,0,372.0
6.4,0,0,1,0,1490.0
9.45,0,0,0,1,1080.0
1.83,0,0,1,0,291.0
0.89,0,0,1,0,516.0
3.6,0,0,1,0,719.0
2.7,0,0,0,1,738.0
7.4,0,0,1,0,1305.0
2.79,0,0,1,0,765.0
5.82,0,0,1,0,1237.0
21.3,0,0,0,1,2395.0
21.33,0,0,1,1,3125.0
4.7,0,0,1,0,1055.0
10.07,0,0,0,1,1243.0
3.02,0,0,1,0,794.0
18.96,0,0,1,1,1872.0
2.35,0,0,1,0,500.0
1.8,0,0,1,0,586.0
18.78,0,0,1,1,2215.0
2.7,0,0,1,0,790.0
18.79,0,0,1,1,3033.0
1.61,0,0,1,0,595.0
2.8,0,0,1,0,408.0
3.14,0,0,1,0,907.0
6.73,0,0,1,0,1645.0
1.2,0,0,1,0,550.0
1.02,0,0,1,0,163.0
4.84,0,0,1,0,1427.0
7.25,0,0,0,1,1017.0
0.9,0,0,1,0,358.0
1.4,0,0,1,0,486.0
2.31,0,0,1,0,556.0
1.78,0,0,1,0,701.0
0.34,0,0,1,0,168.0
0.67,0,0,1,0,296.0
7.53,0,0,0,1,1064.0
18.19,0,0,1,1,2322.0
4.3,0,0,1,0,755.0
2.41,0,0,1,0,729.0
1.56,0,0,1,0,402.0
1.36,0,0,1,0,424.0
5.8,0,0,1,0,1688.0
2.18,0,0,1,0,539.0
6.88,0,0,0,1,709.0
9.33,0,0,1,1,1419.0
1.5,0,0,1,0,442.0
3.89,0,0,1,0,1027.0
0.74,0,0,1,0,250.0
0.88,0,0,1,0,409.0
9.56,0,0,1,1,1432.0
1.0,0,0,1,0,224.0
10.71,0,0,0,1,1564.0
8.98,0,0,1,1,1217.0
17.64,0,0,1,1,2263.0
3.85,0,0,1,0,904.0
1.7,0,0,1,0,281.0
7.65,0,0,1,0,1042.0
0.31,0,0,1,0,82.0
1.83,0,0,1,0,844.0
1.33,0,0,1,0,472.0
10.7,0,0,1,0,2195.0
1.41,0,0,1,0,433.0
1.12,0,0,1,0,357.0
4.35,0,0,1,0,1025.0
7.64,0,0,1,0,1196.0
11.2,0,0,0,1,1431.0
1.3,0,0,1,0,323.0
0.7,0,0,1,0,221.0
2.24,0,0,1,0,933.0
1.15,0,0,1,0,442.0
4.54,0,0,1,0,1154.0
1.8,0,0,1,0,682.0
0.83,0,0,1,0,371.0
0.94,0,0,0,0,387.0
1.8,0,0,1,0,533.0
9.67,0,0,1,1,1439.0
1.46,0,0,1,0,438.0
8.67,0,0,0,1,1159.0
1.3,0,0,1,0,257.0
1.52,0,0,1,0,364.0
6.81,0,0,1,0,997.0
4.35,0,0,1,0,712.0
10.83,0,0,0,1,851.0
0.81,0,0,0,0,280.0
2.66,0,0,0,1,499.0
1.58,0,0,1,0,371.0
1.3,0,0,1,0,564.0
14.93,0,0,1,0,2463.0
2.8,0,0,1,0,689.0
2.26,0,0,1,0,673.0
4.61,0,0,1,0,1473.0
19.2,0,0,0,1,2277.0
9.48,0,0,1,1,927.0
3.9,0,0,1,0,700.0
7.2,0,0,0,1,1003.0
9.08,0,0,1,1,1188.0
1.71,0,0,1,0,267.0
2.52,0,0,1,0,515.0
1.2,0,0,0,0,366.0
1.78,0,0,1,0,617.0
0.15,0,0,1,0,44.0
17.5,0,0,1,0,2086.0
0.88,0,0,1,0,330.0
4.26,0,0,1,0,965.0
6.54,0,0,1,0,1076.0
1.34,0,0,1,0,500.0
10.22,0,0,1,1,1527.0
3.96,0,0,1,0,1288.0
0.88,0,0,1,0,235.0
1.84,0,0,1,0,491.0
10.84,0,0,1,0,1974.0
9.1,0,0,1,1,1154.0
6.02,0,0,0,1,727.0
13.83,0,0,0,1,2583.0
1.2,0,0,1,0,275.0
1.56,0,0,1,0,519.0
5.14,0,0,1,0,1606.0
0.7,0,0,1,0,374.0
4.39,0,0,1,0,1197.0
0.93,0,0,1,0,264.0
17.2,0,0,1,1,1829.0
7.41,0,0,1,0,1187.0
9.68,0,0,0,1,1728.0
2.3,0,0,1,0,658.0
1.14,0,0,1,0,553.0
0.93,0,0,1,0,424.0
2.66,0,0,1,0,1439.0
1.4,0,0,1,0,382.0
2.5,0,0,1,0,911.0
20.8,0,0,0,1,2462.0
1.51,0,0,1,0,537.0
3.78,0,0,1,0,1124.0
3.72,0,0,0,1,404.0
10.69,0,0,1,0,1693.0
4.82,0,0,0,1,781.0
7.5,0,0,0,1,1200.0
10.96,0,0,1,0,2629.0
3.6,0,0,1,0,1061.0
10.69,0,0,0,1,1459.0
0.8,0,0,1,0,353.0
16.88,0,0,0,1,2172.0
4.49,0,0,1,0,1032.0
4.51,0,0,1,0,894.0
3.09,0,0,0,1,516.0
16.2,0,0,1,0,1840.0
2.91,0,0,1,0,773.0
1.46,0,0,1,0,546.0
12.0,0,0,0,1,1956.0
1.28,0,0,1,0,508.0
1.79,0,0,1,0,325.0
1.9,0,0,1,0,543.0
3.03,0,0,1,0,873.0
0.8,0,0,1,0,341.0
2.48,0,0,1,0,696.0
17.24,0,0,1,1,2174.0
1.0,0,0,1,0,229.0
9.87,0,0,0,1,1515.0
10.86,0,0,0,1,972.0
1.05,0,0,1,0,575.0
2.6,0,0,1,0,1137.0
16.9,0,0,1,1,1593.0
3.43,0,0,1,0,734.0
19.76,0,0,1,1,2485.0
17.3,0,0,1,1,1745.0
2.97,0,0,1,0,724.0
1.23,0,0,1,0,332.0
18.6,0,0,1,1,2278.0
19.82,0,0,0,1,2625.0
4.4,0,0,1,0,1104.0
2.21,0,0,1,0,959.0
4.9,0,0,1,0,882.0
0.4,0,0,0,0,201.0
18.28,0,0,1,1,2554.0
4.0,0,0,1,0,978.0
2.25,0,0,1,0,689.0
5.15,0,0,0,1,774.0
2.33,0,0,0,0,812.0
1.04,0,0,1,0,376.0
12.78,0,0,0,1,1281.0
3.45,0,0,1,0,778.0
1.03,0,0,1,0,515.0
16.13,0,0,0,1,1745.0
2.15,0,0,1,0,642.0
2.31,0,0,1,0,912.0
11.38,0,0,0,1,1746.0
1.7,0,0,1,0,472.0
1.03,0,0,1,0,580.0
19.43,0,0,1,1,2433.0
10.32,0,0,0,1,1936.0
0.79,0,0,1,0,248.0
16.24,0,0,0,1,2088.0
3.39,0,0,1,0,1067.0
4.01,0,0,1,0,1122.0
6.23,0,0,1,0,1698.0
2.9,0,0,1,0,1026.0
10.4,0,0,1,1,1801.0
5.9,0,0,1,0,959.0
1.19,0,0,1,0,544.0
6.4,0,0,1,0,1342.0
8.32,0,0,0,1,1335.0
3.47,0,0,1,0,973.0
16.33,0,0,0,1,2517.0
1.79,0,0,1,0,682.0
2.06,0,0,1,0,1207.0
1.16,0,0,1,0,335.0
0.6,0,0,1,0,375.0
1.96,0,0,1,0,599.0
2.02,0,0,1,0,535.0
4.35,0,0,1,0,942.0
1.2,0,0,1,0,549.0
10.04,0,0,1,1,1620.0
4.5,0,0,1,0,1157.0
18.42,0,0,1,1,1987.0
14.5,0,0,0,1,1808.0
10.5,0,0,1,1,1588.0
3.18,0,0,1,0,959.0
1.24,0,0,1,0,477.0
15.9,0,0,0,1,2260.0
2.46,0,0,1,0,1070.0
1.39,0,0,1,0,332.0
1.71,0,0,1,0,738.0
1.2,0,0,1,0,459.0
1.2,0,0,1,0,312.0
3.16,0,0,1,0,1163.0
5.5,0,0,0,1,784.0
9.0,0,0,0,1,1038.0
6.3,0,0,1,0,984.0
4.5,0,0,1,0,991.0
3.09,0,0,1,0,85895.0
0.62,0,0,1,0,226.0
0.02,0,0,1,0,59.0
18.36,0,0,1,1,1951.0
4.44,0,0,0,1,940.0
2.05,0,0,1,0,512.0
2.99,0,0,1,0,925.0
1.03,0,0,1,0,278.0
0.8,0,0,1,0,344.0
1.37,0,0,1,0,403.0
22.29,0,0,0,1,2516.0
0.98,0,0,1,0,351.0
1.02,0,0,1,0,454.0
1.63,0,0,1,0,432.0
20.1,0,0,1,0,2222.0
1.9,0,0,1,0,669.0
1.43,0,0,1,0,508.0
4.29,0,0,1,0,1079.0
11.19,0,0,0,1,2265.0
17.3,0,0,1,1,2233.0
1.93,0,0,1,0,487.0
10.64,0,0,1,1,1552.0
0.32,0,0,1,0,211.0
2.58,0,0,1,0,666.0
